order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,price,freight_value,customer_city,customer_state,review_score
delivered,2017-02-05 19:31:37,2017-02-05 19:42:31,2017-02-07 07:28:05,189.99,21.41,guarapuava,PR,4.0
delivered,2018-01-05 15:11:59,2018-01-05 16:12:21,2018-01-09 17:26:42,12.25,14.1,rio de janeiro,RJ,5.0
delivered,2017-11-15 22:16:39,2017-11-15 22:30:42,2017-11-20 18:44:35,31.9,15.79,campo grande,MS,5.0
delivered,2017-06-11 19:43:03,2017-06-11 20:05:10,2017-06-12 19:27:47,79.9,15.31,rio claro,SP,5.0
delivered,2018-02-07 18:35:22,2018-02-07 18:50:12,2018-02-09 19:38:28,115.0,14.56,belo horizonte,MG,2.0
delivered,2017-05-07 13:46:44,2017-05-07 14:02:15,2017-05-08 11:45:00,80.66,15.1,juiz de fora,MG,4.0
delivered,2018-08-13 15:24:41,2018-08-20 14:12:55,2018-08-15 13:32:00,22.9,37.07,teolandia,BA,4.0
delivered,2018-04-22 13:14:33,2018-04-24 18:34:08,2018-04-23 19:21:01,84.9,16.56,guarulhos,SP,5.0
delivered,2018-07-03 17:32:52,2018-07-05 16:31:43,2018-07-04 08:41:00,39.0,8.43,sao paulo,SP,5.0
delivered,2017-05-12 12:42:10,2017-05-12 13:11:18,2017-05-12 14:12:16,99.9,17.41,sorocaba,SP,5.0
delivered,2018-03-29 13:15:54,2018-03-29 13:30:26,2018-04-03 21:56:57,303.8,16.645,marilia,SP,4.0
delivered,2017-05-15 20:09:57,2017-05-15 20:25:17,2017-05-26 08:08:11,569.95,44.43,maceio,AL,5.0
delivered,2018-01-10 16:02:45,2018-01-11 02:33:59,2018-01-15 20:32:49,139.8,16.12,sao jose do rio preto,SP,3.0
delivered,2018-07-21 15:01:31,2018-07-26 23:32:08,2018-07-24 15:31:00,19.9,8.3,sao paulo,SP,5.0
delivered,2017-04-24 23:23:10,2017-04-26 09:35:52,2017-04-27 08:06:30,109.9,37.17,sao bento do sul,SC,5.0
delivered,2017-04-09 15:50:04,2017-04-09 16:01:57,2017-04-10 11:40:03,59.9,16.12,belo horizonte,MG,5.0
delivered,2018-07-26 13:34:47,2018-07-28 02:44:40,2018-07-31 15:02:00,47.9,9.09,sao paulo,SP,4.0
delivered,2017-08-11 11:44:12,2017-08-12 02:51:01,2017-08-15 21:08:07,18.9,15.1,sao valentim,RS,3.0
delivered,2018-08-21 10:22:31,2018-08-21 10:35:15,2018-08-21 12:58:00,229.99,19.41,florianopolis,SC,2.0
delivered,2017-11-24 22:28:27,2017-11-28 03:46:16,2017-11-29 18:59:01,29.99,14.1,sao jose,SC,1.0
delivered,2018-04-27 21:52:33,2018-04-27 22:10:51,2018-05-02 12:26:00,116.9,13.26,francisco morato,SP,4.0
delivered,2018-03-06 12:04:18,2018-03-06 12:16:02,2018-03-07 16:20:03,75.9,35.66,brasilia,DF,5.0
delivered,2018-06-29 12:10:47,2018-06-29 12:31:22,2018-06-29 14:58:00,27.49,18.29,florianopolis,SC,5.0
delivered,2017-07-10 12:19:09,2017-07-10 12:30:16,2017-07-12 18:09:04,45.95,15.1,lagoa santa,MG,5.0
delivered,2018-05-25 20:44:29,2018-05-25 20:57:50,2018-05-30 12:22:00,28.9,18.23,rio brilhante,MS,5.0
delivered,2017-02-23 08:03:00,2017-02-23 08:15:17,2017-02-23 09:10:22,65.69999999999999,14.520000000000001,rio de janeiro,RJ,3.0
delivered,2017-08-11 18:33:00,2017-08-12 02:55:42,2017-08-15 18:12:33,185.0,14.44,bombinhas,SC,4.0
delivered,2018-05-11 06:47:44,2018-05-11 10:17:49,2018-05-12 08:55:00,54.0,18.26,rio de janeiro,RJ,5.0
delivered,2017-05-29 20:51:34,2017-05-29 21:02:50,2017-05-30 11:38:55,244.99,40.55,rio de janeiro,RJ,5.0
delivered,2018-05-15 23:18:23,2018-05-15 23:35:15,2018-05-16 13:15:00,135.0,15.04,barueri,SP,5.0
delivered,2018-01-23 19:13:22,2018-01-23 20:03:49,2018-01-24 20:04:39,99.9,15.45,divinopolis,MG,1.0
delivered,2018-01-25 19:13:19,2018-01-25 19:37:06,2018-02-01 17:08:38,178.0,16.87,santo andre,SP,1.0
delivered,2018-05-02 22:13:15,2018-05-02 22:35:06,2018-05-04 12:12:00,362.45,23.41,sete lagoas,MG,5.0
delivered,2018-02-14 14:41:04,2018-02-14 15:08:10,2018-02-15 20:37:08,39.0,7.78,sao paulo,SP,5.0
delivered,2018-08-04 14:32:10,2018-08-04 14:45:19,2018-08-09 14:43:00,110.4,11.79,sao paulo,SP,5.0
delivered,2018-08-05 18:05:07,2018-08-05 18:15:20,2018-08-07 12:54:00,79.99,18.66,ilhabela,SP,4.0
delivered,2018-04-18 01:48:47,2018-04-18 02:11:23,2018-04-19 18:09:32,330.0,18.77,santo amaro de campos,RJ,4.0
delivered,2017-09-11 21:17:54,2017-09-11 21:30:16,2017-09-12 15:38:04,102.9,11.93,santos,SP,4.0
delivered,2017-11-23 09:48:16,2017-11-23 10:10:58,2017-11-24 18:33:08,59.0,20.0,sao paulo,SP,5.0
delivered,2017-02-13 18:39:12,2017-02-15 02:50:16,2017-02-17 07:14:54,69.8,20.8,bela vista de goias,GO,4.0
delivered,2017-11-07 19:49:52,2017-11-07 20:06:58,2017-11-08 19:28:45,297.0,33.08,nova iguacu,RJ,1.0
delivered,2018-03-06 08:41:59,2018-03-07 02:48:25,2018-03-07 23:42:05,89.8,19.6,araxa,MG,1.0
delivered,2018-04-11 14:57:18,2018-04-11 15:12:19,2018-04-12 00:05:20,224.5,19.45,uberlandia,MG,5.0
delivered,2017-02-04 21:39:14,2017-02-04 21:50:14,2017-02-06 12:54:10,116.0,16.51,sao leopoldo,RS,3.0
delivered,2017-12-11 11:50:54,2017-12-11 11:58:24,2017-12-12 13:09:44,28.0,14.1,duque de caxias,RJ,1.0
delivered,2018-07-22 18:59:01,2018-07-23 12:31:33,2018-07-23 11:11:00,44.99,22.25,salvador,BA,5.0
delivered,2017-11-01 22:07:33,2017-11-01 22:25:59,2017-11-04 09:12:11,130.0,8.65,campinas,SP,5.0
delivered,2018-08-03 11:49:18,2018-08-07 04:10:24,2018-08-07 18:13:00,38.0,7.53,sao vicente,SP,5.0
delivered,2018-03-09 21:23:31,2018-03-09 23:00:34,2018-03-12 23:13:40,79.9,18.49,nova iguacu,RJ,5.0
delivered,2017-04-13 20:53:11,2017-04-15 20:25:08,2017-04-17 11:06:42,99.0,13.27,sao paulo,SP,2.0
delivered,2017-10-24 11:34:51,2017-10-24 11:49:37,2017-11-07 21:42:03,259.9,19.39,niteroi,RJ,5.0
delivered,2017-12-20 11:47:20,2017-12-21 02:10:05,2017-12-22 17:59:17,59.8,25.7,fortaleza,CE,5.0
delivered,2018-04-22 12:19:34,2018-04-24 17:41:57,2018-04-23 18:30:52,99.9,7.88,brasilia,DF,5.0
delivered,2017-05-29 18:49:51,2017-05-29 19:05:08,2017-06-02 10:48:01,179.9,39.05,rio branco,AC,2.0
delivered,2017-11-19 21:16:12,2017-11-19 21:26:50,2017-11-24 15:53:12,79.0,17.8,sanclerlandia,GO,5.0
delivered,2018-01-29 18:47:16,2018-01-29 18:55:27,2018-02-01 01:18:53,34.9,15.11,porto alegre,RS,3.0
delivered,2018-04-02 13:50:26,2018-04-02 14:41:11,2018-04-04 19:48:15,159.49,25.365000000000002,petropolis,RJ,1.0
delivered,2018-07-26 09:13:04,2018-07-27 02:24:15,2018-08-07 09:28:00,342.78,19.35,salvador,BA,5.0
delivered,2018-05-15 15:17:06,2018-05-15 15:35:12,2018-05-15 15:05:00,27.99,18.23,santa maria,RS,5.0
delivered,2018-07-20 19:11:27,2018-07-20 19:35:17,2018-07-23 12:02:00,18.9,13.61,quilombo,SC,5.0
delivered,2017-03-22 18:39:20,2017-03-22 18:39:20,2017-03-23 11:40:41,34.0,10.96,suzano,SP,5.0
delivered,2018-03-26 15:49:49,2018-03-27 08:07:33,2018-03-28 23:05:36,22.99,7.39,guarulhos,SP,5.0
delivered,2018-04-28 16:57:24,2018-05-01 05:32:38,2018-05-04 08:08:00,276.0,39.26,curitiba,PR,5.0
delivered,2017-11-20 11:46:49,2017-11-20 12:07:06,2017-11-21 23:15:28,180.0,17.02,votuporanga,SP,5.0
processing,2018-01-10 12:28:22,2018-01-11 03:09:22,,234.9,14.66,itupeva,SP,1.0
delivered,2017-11-28 14:19:00,2017-11-28 14:30:56,2017-11-29 16:24:41,72.6,17.76,belo horizonte,MG,5.0
delivered,2018-03-05 12:56:33,2018-03-06 14:50:59,2018-03-16 12:12:44,1319.4,47.28,sao paulo,SP,5.0
delivered,2017-12-06 19:28:08,2017-12-08 02:34:32,2017-12-08 20:29:50,49.9,11.85,carapicuiba,SP,5.0
delivered,2018-02-04 22:11:15,2018-02-04 22:29:42,2018-02-07 23:37:07,180.0,10.01,santos,SP,4.0
delivered,2017-08-30 18:05:03,2017-08-30 18:15:15,2017-09-01 15:15:45,23.99,7.78,sao paulo,SP,5.0
delivered,2017-05-24 23:13:52,2017-05-25 02:35:15,2017-05-25 10:39:19,129.99,18.16,joinville,SC,5.0
delivered,2018-08-03 11:56:31,2018-08-03 12:31:33,2018-08-06 08:47:00,56.99,13.98,campinas,SP,4.0
delivered,2018-07-21 11:54:16,2018-07-21 12:05:09,2018-07-25 14:19:00,549.0,21.94,uberaba,MG,5.0
delivered,2017-10-21 13:30:15,2017-10-24 03:49:29,2017-10-24 17:28:37,151.79000000000002,13.57,sao paulo,SP,4.0
delivered,2017-11-28 13:33:44,2017-11-29 02:19:11,2017-11-29 18:58:57,13.9,11.85,indaiatuba,SP,5.0
delivered,2017-11-25 20:39:58,2017-11-25 20:51:55,2018-01-04 21:33:30,240.0,28.0,sao paulo,SP,1.0
delivered,2018-07-09 18:26:31,2018-07-09 18:35:20,2018-07-10 14:30:00,194.9,52.08,castelo do piaui,PI,1.0
delivered,2018-03-07 11:00:12,2018-03-07 11:15:36,2018-03-07 22:53:45,68.9,37.17,itaituba,PA,5.0
delivered,2018-08-02 12:07:17,2018-08-02 13:15:12,2018-08-03 13:14:00,23.9,7.43,sao paulo,SP,5.0
delivered,2018-07-01 22:36:25,2018-07-01 22:50:03,2018-07-02 14:10:00,19.9,12.8,sao paulo,SP,5.0
delivered,2018-02-26 15:54:24,2018-02-26 16:15:40,2018-03-09 22:05:53,144.41,15.76,monte mor,SP,1.0
delivered,2018-05-18 11:26:45,2018-05-18 13:06:52,2018-05-18 13:31:00,24.6,7.39,sao paulo,SP,4.0
delivered,2018-03-14 07:47:52,2018-03-14 08:47:35,2018-03-20 15:44:27,259.0,16.69,sao paulo,SP,5.0
delivered,2018-06-24 22:43:51,2018-06-24 23:17:48,2018-06-25 14:45:00,14.9,15.23,ribeirao das neves,MG,1.0
delivered,2018-08-05 14:50:57,2018-08-05 15:05:14,2018-08-06 10:40:00,349.99,13.47,sao paulo,SP,5.0
delivered,2017-03-21 19:03:48,2017-03-26 23:32:42,2017-03-30 16:25:25,25.99,20.4,aracaju,SE,5.0
delivered,2017-02-06 12:55:28,2017-02-06 13:10:34,2017-02-09 12:24:58,99.0,14.46,sao paulo,SP,1.0
delivered,2017-04-21 14:22:09,2017-04-25 08:25:14,2017-05-09 10:23:17,139.97,29.17,belford roxo,RJ,3.0
delivered,2018-04-02 14:08:54,2018-04-02 14:31:07,2018-04-03 00:32:12,65.6,14.55,sao paulo,SP,4.0
delivered,2018-01-13 10:33:53,2018-01-13 10:49:25,2018-01-16 16:09:22,50.0,50.22,maravilha,SC,4.0
delivered,2018-01-09 13:19:43,2018-01-12 08:28:18,2018-01-12 21:46:45,179.99,40.59,macae,RJ,1.0
delivered,2017-07-01 14:16:38,2017-07-04 04:45:17,2017-07-10 22:52:02,159.0,38.95,capivari do sul,RS,2.0
delivered,2018-06-21 19:00:44,2018-06-23 01:40:01,2018-06-28 07:27:00,130.0,31.33,garca,SP,4.0
delivered,2017-04-04 13:34:33,2017-04-04 13:45:14,2017-04-06 16:57:54,149.99,16.26,uberlandia,MG,4.0
delivered,2017-05-30 13:46:19,2017-05-30 13:55:31,2017-06-05 16:09:26,58.8,25.69,oeiras do para,PA,5.0
delivered,2017-12-08 14:02:37,2017-12-08 14:14:46,2017-12-08 23:43:51,19.99,14.1,florianopolis,SC,5.0
delivered,2018-06-12 13:48:28,2018-06-13 14:31:27,2018-06-13 15:55:00,118.9,8.57,sao paulo,SP,5.0
invoiced,2017-08-31 17:36:33,2017-08-31 17:50:09,,129.9,18.48,caldeirao grande,BA,5.0
shipped,2018-05-02 20:25:15,2018-05-03 20:31:09,2018-05-04 12:31:00,20.9,37.04,petrolina,PE,3.0
delivered,2018-05-16 11:59:04,2018-05-17 21:31:55,2018-05-18 14:18:00,249.0,38.89,rio de janeiro,RJ,3.0
delivered,2018-08-16 17:56:44,2018-08-16 18:10:29,2018-08-17 14:20:00,48.0,77.42,jandira,SP,4.0
delivered,2018-06-22 08:24:36,2018-06-22 08:35:37,2018-06-26 13:53:00,499.0,21.29,florianopolis,SC,5.0
delivered,2017-08-16 16:08:29,2017-08-16 17:05:12,2017-08-18 20:03:26,27.9,11.85,sao paulo,SP,5.0
delivered,2017-06-26 18:03:36,2017-06-26 18:15:15,2017-06-27 15:43:38,149.0,18.29,niteroi,RJ,5.0
delivered,2017-03-28 20:29:38,2017-03-28 20:45:12,2017-03-30 14:05:20,57.99,17.84,suzano,SP,5.0
delivered,2017-09-09 04:42:26,2017-09-09 05:25:16,2017-09-11 20:54:44,15.0,25.63,dom eliseu,PA,4.0
delivered,2017-06-06 10:56:26,2017-06-06 11:05:12,2017-06-08 13:50:16,69.9,11.99,engenheiro coelho,SP,5.0
delivered,2017-12-25 18:15:46,2017-12-25 18:29:43,2017-12-27 19:29:15,53.2,28.77,fortaleza,CE,5.0
delivered,2018-07-02 23:13:07,2018-07-05 16:20:18,2018-07-05 11:55:00,249.9,35.83,sao paulo,SP,4.0
delivered,2018-02-27 11:37:15,2018-02-27 11:49:49,2018-02-27 22:28:59,54.9,15.13,balneario picarras,SC,3.0
delivered,2018-04-05 20:58:59,2018-04-05 21:10:13,2018-04-07 01:21:23,86.5,23.19,sao paulo,SP,5.0
delivered,2018-05-13 19:47:19,2018-05-14 19:57:50,2018-05-30 14:03:00,607.95,22.14,nova serrana,MG,3.0
delivered,2018-03-19 12:57:59,2018-03-21 17:30:21,2018-03-23 00:42:26,260.0,13.81,sao paulo,SP,5.0
delivered,2018-02-07 16:35:03,2018-02-07 16:49:36,2018-02-09 01:43:12,149.99,9.61,belo horizonte,MG,5.0
delivered,2017-05-01 16:51:20,2017-05-06 21:33:35,2017-05-03 16:10:14,87.9,18.1,sao paulo,SP,4.0
delivered,2017-11-30 23:08:38,2017-12-01 10:31:17,2017-12-05 01:41:45,189.9,62.07,belo horizonte,MG,4.0
delivered,2018-04-23 13:18:09,2018-04-24 18:00:46,2018-04-25 01:11:22,19.49,22.06,varzea grande,MT,5.0
delivered,2017-10-08 21:18:39,2017-10-08 21:35:21,2017-10-09 19:06:02,94.99,14.41,sao paulo,SP,3.0
delivered,2018-05-03 06:41:55,2018-05-03 07:23:27,2018-05-04 12:08:00,105.0,9.85,quatituba,MG,5.0
delivered,2017-10-08 18:24:44,2017-10-08 18:36:25,2017-10-09 15:51:58,263.92,19.1,porto alegre,RS,5.0
delivered,2018-01-07 20:16:56,2018-01-07 20:27:37,2018-01-08 20:47:57,44.0,14.1,rio de janeiro,RJ,5.0
delivered,2018-04-03 11:44:06,2018-04-03 12:09:27,2018-04-05 21:08:42,81.99,7.92,braganca paulista,SP,5.0
delivered,2018-07-08 19:09:12,2018-07-08 19:25:09,2018-07-18 12:41:00,119.98,19.61,erechim,RS,4.0
delivered,2017-03-31 21:29:33,2017-03-31 21:45:33,2017-04-03 16:28:21,19.99,20.8,caturama,BA,5.0
delivered,2017-09-07 23:47:40,2017-09-08 00:03:08,2017-09-11 14:13:05,169.99,38.33,petrolina,PE,5.0
delivered,2017-08-11 14:01:19,2017-08-12 12:35:19,2017-08-14 14:58:03,89.9,17.88,cristalina,GO,4.0
delivered,2018-03-22 13:46:39,2018-03-22 14:09:14,2018-03-23 11:28:48,19.5,8.29,osasco,SP,2.0
shipped,2017-06-24 11:21:10,2017-06-27 03:50:23,2017-06-28 11:41:35,89.9,15.38,goiania,GO,4.0
delivered,2017-07-31 16:57:33,2017-08-01 14:10:14,2017-08-02 16:27:47,690.0,16.33,sao jose do rio preto,SP,5.0
delivered,2017-07-27 18:11:15,2017-07-27 18:25:12,2017-07-28 16:18:07,199.0,35.19,lagoa de velhos,RN,4.0
delivered,2018-04-30 14:13:49,2018-04-30 14:32:39,2018-05-02 13:09:00,580.27,56.19,sao luis,MA,5.0
delivered,2017-04-04 20:56:04,2017-04-06 02:45:37,2017-04-06 13:11:08,39.8,14.52,rio de janeiro,RJ,1.0
delivered,2017-02-06 22:47:03,2017-02-06 22:55:13,2017-02-10 15:27:04,89.18,9.61,sao paulo,SP,5.0
delivered,2017-11-27 10:22:56,2017-11-28 03:40:28,2017-11-30 20:38:57,39.8,15.1,santa maria,RS,1.0
delivered,2017-10-13 08:18:46,2017-10-13 08:35:15,2017-10-18 21:20:07,35.9,9.34,sao paulo,SP,5.0
delivered,2018-01-05 13:43:41,2018-01-06 13:37:02,2018-01-08 21:49:50,98.0,12.69,sorocaba,SP,5.0
delivered,2017-07-08 10:01:37,2017-07-11 04:04:00,2017-07-11 18:32:57,59.8,8.27,sao paulo,SP,5.0
delivered,2018-08-10 18:45:02,2018-08-10 19:04:30,2018-08-13 13:13:00,95.28,15.42,jau,SP,4.0
delivered,2018-07-05 02:06:49,2018-07-06 03:11:22,2018-07-06 11:18:00,79.99,9.31,sao bernardo do campo,SP,5.0
delivered,2018-03-27 16:19:41,2018-03-27 16:30:19,2018-03-28 19:23:30,44.88,41.11,blumenau,SC,5.0
delivered,2018-01-24 16:10:45,2018-01-24 16:39:11,2018-01-25 15:47:59,69.9,13.51,caraguatatuba,SP,5.0
delivered,2017-08-21 13:45:55,2017-08-21 13:55:13,2017-08-22 14:43:47,34.0,14.1,porto alegre,RS,5.0
delivered,2017-07-05 21:30:56,2017-07-06 16:55:23,2017-07-07 18:42:24,149.0,18.29,contagem,MG,3.0
delivered,2017-03-01 11:11:44,2017-03-01 11:25:10,2017-03-01 11:42:21,109.9,12.16,americana,SP,3.0
delivered,2017-03-06 11:34:20,2017-03-06 11:43:04,2017-03-09 06:34:30,129.99,46.76,sao paulo,SP,5.0
delivered,2018-02-27 22:12:20,2018-02-28 09:56:13,2018-03-01 18:12:05,204.0,14.45,maua,SP,3.0
delivered,2018-08-13 21:46:36,2018-08-13 22:04:14,2018-08-14 14:11:00,329.9,105.7,missal,PR,5.0
delivered,2017-03-22 06:13:55,2017-03-22 06:13:55,2017-03-24 16:03:40,59.0,11.02,osasco,SP,5.0
delivered,2018-04-21 12:11:02,2018-04-24 18:34:12,2018-04-23 18:46:51,389.89,13.274999999999999,quatro barras,PR,2.0
delivered,2017-10-17 08:55:03,2017-10-17 09:14:10,2017-10-18 19:28:48,79.9,19.8,bauru,SP,3.0
delivered,2018-06-28 16:48:45,2018-06-28 17:11:49,2018-07-03 14:20:00,32.9,14.53,sao joao del rei,MG,5.0
delivered,2017-08-11 14:16:43,2017-08-11 14:30:16,2017-08-14 17:23:56,112.0,46.08,feira de santana,BA,4.0
delivered,2018-02-27 19:40:22,2018-02-27 20:09:25,2018-03-05 22:09:01,45.9,7.78,guarulhos,SP,5.0
delivered,2017-09-25 10:53:40,2017-09-25 11:05:35,2017-09-25 18:06:56,42.79,16.79,sao bento do sul,SC,5.0
delivered,2018-03-11 17:26:54,2018-03-11 17:35:26,2018-03-12 18:42:14,37.9,12.79,potirendaba,SP,5.0
delivered,2017-11-26 21:30:43,2017-11-26 21:53:40,2017-11-27 17:49:00,51.9,11.86,sao paulo,SP,3.0
delivered,2017-07-13 10:35:01,2017-07-13 22:04:11,2017-07-18 20:12:41,25.9,17.63,fortaleza,CE,5.0
delivered,2018-04-23 17:22:26,2018-04-24 18:23:50,2018-04-24 16:47:49,199.9,9.16,indaiatuba,SP,5.0
delivered,2017-07-13 19:43:41,2017-07-13 19:55:20,2017-07-17 21:38:38,54.9,15.13,barretos,SP,5.0
delivered,2017-10-28 12:31:30,2017-10-28 12:45:48,2017-10-31 18:47:26,219.9,48.98,piripiri,PI,5.0
delivered,2018-08-03 13:32:54,2018-08-04 05:05:18,2018-08-06 13:43:00,55.9,22.32,berilo,MG,4.0
delivered,2017-08-14 20:02:20,2017-08-14 20:45:14,2017-08-16 19:03:48,49.9,7.78,sao paulo,SP,5.0
delivered,2017-11-24 11:44:12,2017-11-28 03:21:41,2017-11-28 22:43:03,49.13,15.1,rio de janeiro,RJ,4.0
delivered,2018-05-24 16:32:54,2018-05-26 02:31:54,2018-05-28 13:33:00,83.9,15.47,santa barbara d'oeste,SP,5.0
delivered,2017-12-07 15:40:14,2017-12-12 03:49:32,2017-12-13 22:07:57,33.5,15.1,mogi das cruzes,SP,1.0
delivered,2017-08-03 23:36:18,2017-08-03 23:50:14,2017-08-07 19:51:47,228.0,15.35,sao paulo,SP,5.0
delivered,2018-07-29 21:26:11,2018-07-30 09:25:08,2018-08-03 15:02:00,315.0,36.5,niteroi,RJ,5.0
delivered,2018-01-25 22:30:19,2018-01-25 22:56:58,2018-01-29 17:04:12,79.9,9.37,sao paulo,SP,3.0
delivered,2017-12-01 08:44:58,2017-12-01 11:31:24,2017-12-04 15:29:08,23.7,16.79,tangara da serra,MT,5.0
delivered,2018-04-11 17:48:37,2018-04-11 18:10:57,2018-04-12 17:08:50,29.99,22.06,ilheus,BA,3.0
delivered,2018-01-07 14:46:43,2018-01-07 14:57:15,2018-01-09 18:07:43,18.9,12.48,sao paulo,SP,4.0
canceled,2018-02-02 16:06:44,2018-02-06 04:32:39,2018-02-07 20:48:31,26.18,16.6,rio de janeiro,RJ,1.0
delivered,2017-04-01 21:57:17,2017-04-01 22:10:16,2017-04-10 15:57:03,129.96,29.1,rio de janeiro,RJ,5.0
delivered,2017-09-23 12:53:19,2017-09-26 06:35:20,2017-09-27 14:53:22,179.8,16.26,taboao da serra,SP,1.0
delivered,2017-03-11 22:10:14,2017-03-11 22:10:14,2017-03-13 09:37:51,79.98,14.52,sao jose,SC,4.0
delivered,2017-08-25 15:09:04,2017-08-25 15:30:11,2017-08-30 17:33:15,81.45,16.33,duque de caxias,RJ,4.0
delivered,2017-03-16 13:08:05,2017-03-16 13:08:05,2017-03-20 10:53:08,299.99,31.03,paragominas,PA,4.0
delivered,2017-11-01 10:50:27,2017-11-01 13:06:31,2017-11-07 15:09:10,79.95,15.31,mage,RJ,4.0
delivered,2017-09-29 18:18:59,2017-09-29 18:35:16,2017-10-04 20:35:42,36.0,15.1,congonhas,MG,5.0
delivered,2018-08-15 22:03:02,2018-08-15 22:45:07,2018-08-16 14:10:00,44.9,16.5,porto alegre,RS,5.0
delivered,2017-03-03 01:13:11,2017-03-07 04:15:17,2017-03-07 09:53:39,239.0,21.16,jaragua do sul,SC,5.0
delivered,2017-02-05 19:34:51,2017-02-07 04:05:22,2017-02-07 11:40:07,65.9,15.67,campinas,SP,5.0
delivered,2018-04-23 12:12:24,2018-04-24 17:22:49,2018-04-24 18:38:47,397.79,39.47,carpina,PE,5.0
delivered,2018-01-13 21:52:26,2018-01-16 03:38:28,2018-01-17 15:33:23,29.5,13.08,osasco,SP,5.0
delivered,2017-06-17 23:57:02,2017-06-18 00:50:45,2017-06-21 15:54:36,99.99,18.94,salvador,BA,4.0
delivered,2018-01-05 00:22:34,2018-01-05 01:32:24,2018-01-05 17:38:20,24.0,16.79,girua,RS,4.0
delivered,2017-12-04 15:43:56,2017-12-05 04:12:06,2017-12-05 23:07:47,19.99,15.1,itajai,SC,5.0
delivered,2018-03-07 20:14:10,2018-03-07 20:29:27,2018-03-08 19:04:39,47.49,19.32,cacu,GO,5.0
delivered,2018-05-14 08:41:04,2018-05-14 08:55:32,2018-05-15 12:00:00,110.0,15.2,conselheiro lafaiete,MG,2.0
delivered,2018-01-15 20:24:42,2018-01-16 20:14:28,2018-01-18 23:54:36,16.9,7.78,sao paulo,SP,4.0
delivered,2018-03-03 14:31:30,2018-03-03 14:48:17,2018-03-05 22:41:45,122.99,14.61,canoas,RS,5.0
delivered,2017-05-18 11:00:52,2017-05-19 11:05:14,2017-05-23 15:49:07,176.9,12.12,sao paulo,SP,5.0
delivered,2017-11-09 13:34:55,2017-11-09 13:46:48,2017-11-22 22:51:55,209.99,14.49,sao paulo,SP,5.0
delivered,2018-08-28 14:37:52,2018-08-28 14:45:12,2018-08-29 15:48:00,59.0,7.67,sao paulo,SP,5.0
delivered,2017-04-21 14:54:24,2017-04-21 15:05:11,2017-04-28 14:05:57,114.9,14.57,sao paulo,SP,3.0
delivered,2018-03-20 17:02:29,2018-03-21 02:56:13,2018-03-21 19:18:16,17.0,8.88,sao paulo,SP,5.0
delivered,2017-01-29 14:46:06,2017-01-29 15:31:07,2017-01-30 13:22:34,139.8,9.0,palhoca,SC,5.0
delivered,2017-07-13 09:42:36,2017-07-13 09:55:23,2017-07-14 16:25:52,79.9,14.31,campo largo,PR,5.0
delivered,2018-05-28 14:51:21,2018-05-28 19:16:58,2018-05-29 13:51:00,151.0,18.94,rio verde,GO,3.0
delivered,2017-04-26 11:02:54,2017-04-26 11:15:13,2017-05-02 11:13:52,64.33,16.15,uberaba,MG,5.0
delivered,2017-09-21 22:00:29,2017-09-21 22:48:18,2017-09-25 14:04:34,89.9,17.88,joinville,SC,4.0
delivered,2018-02-21 17:56:58,2018-02-21 18:09:57,2018-02-26 20:32:36,129.9,18.8,marilia,SP,4.0
delivered,2018-03-08 09:26:20,2018-03-08 10:28:29,2018-03-09 00:10:47,122.99,13.3,igarapava,SP,5.0
delivered,2018-04-15 15:37:07,2018-04-15 15:51:17,2018-04-17 01:16:22,109.9,23.31,duque de caxias,RJ,5.0
delivered,2017-03-30 19:59:25,2017-03-30 20:10:17,2017-03-31 14:21:32,59.9,14.59,itatiba,SP,5.0
delivered,2017-10-08 22:13:39,2017-10-08 22:28:15,2017-10-09 21:27:37,39.9,12.69,sao paulo,SP,5.0
delivered,2017-11-28 23:39:03,2017-11-28 23:54:33,2017-12-01 00:32:20,108.0,16.52,montes claros,MG,5.0
delivered,2017-02-08 16:40:12,2017-02-08 16:50:17,2017-02-09 10:11:17,10.99,14.11,belo horizonte,MG,5.0
delivered,2017-10-03 15:36:11,2017-10-03 15:49:35,2017-10-04 15:47:30,199.99,16.16,contagem,MG,5.0
delivered,2018-06-20 15:05:32,2018-06-20 15:19:37,2018-06-21 07:23:00,114.9,23.6,novo hamburgo,RS,5.0
delivered,2018-03-27 16:42:54,2018-03-28 02:50:28,2018-03-28 20:58:31,159.0,20.17,maringa,PR,4.0
delivered,2018-04-25 21:28:24,2018-04-26 04:10:47,2018-04-27 16:00:00,68.8,14.57,sorocaba,SP,3.0
delivered,2017-12-06 16:57:11,2017-12-06 17:13:16,2017-12-08 23:07:20,27.9,25.63,belem,PA,1.0
delivered,2018-02-24 20:29:18,2018-02-24 21:35:25,2018-02-27 00:07:45,49.99,7.78,guarulhos,SP,5.0
delivered,2018-06-27 18:03:46,2018-06-27 18:31:41,2018-06-28 13:13:00,425.99,27.14,sorocaba,SP,3.0
delivered,2018-01-01 20:04:12,2018-01-01 20:31:46,2018-01-05 18:55:18,29.99,25.63,deputado irapuan pinheiro,CE,5.0
delivered,2018-02-12 11:14:40,2018-02-12 11:28:08,2018-02-14 17:29:39,65.99,16.71,brasilia,DF,1.0
delivered,2017-06-05 22:41:41,2017-06-07 02:42:34,2017-06-08 09:52:07,79.9,34.72,santo andre,SP,4.0
